Property,Unit,Unit Type,Date Available,Bedrooms,Rent
harmanca,160-4B,ut000382,6/26/2019,2,827.19
harmanca,160-4C,.hp2b60.,6/26/2019,2,410.98
harmanca,173-1B,ut000382,6/26/2019,2,747.73
harmanca,173-2A,ut000382,6/26/2019,2,"1,831.00"
harmanca,173-2B,.hp2b60.,6/26/2019,2,345.96
harmanca,173-2C,.hp2b60.,6/26/2019,2,681.59
harmanca,173-2D,.hp2b60.,6/26/2019,2,642.72
harmanca,173-3B,ut000382,6/26/2019,2,839.64
harmanca,173-3D,ut000382,6/26/2019,2,858.77
harmanca,173-4A,ut000382,6/26/2019,2,831.75
harmanca,173-4B,.hp2b60.,6/26/2019,2,380.82
harmanca,173-4C,.hp2b60.,6/26/2019,2,568.27
harmanca,173-4D,.hp2b60.,6/26/2019,2,720.81
harmanca,181-1B,.hp2b60.,6/26/2019,2,"1,375.54"
harmanca,181-2A,.hp2b60.,6/26/2019,2,"1,831.00"
harmanca,181-2C,ut000382,,2,945.63
harmanca,181-3A,.hp2b60.,6/26/2019,2,331.05
harmanca,181-3B,.hp2b60.,6/26/2019,2,"1,831.00"
harmanca,181-3C,ut000382,6/26/2019,2,468.72
harmanca,181-3D,.hp2b60.,6/26/2019,2,"1,831.00"
harmanca,181-4A,.hp2b60.,6/26/2019,2,696.41
harmanca,181-4B,ut000382,6/26/2019,2,626.97
harmanca,181-4C,ut000382,6/26/2019,2,"1,831.00"
harmanca,181-2D,.hp2b60.,6/26/2019,2,"1,193.19"
harmanca,160-1A,ut000382,6/26/2019,2,802.06
harmanca,181-2B,ut000382,6/26/2019,2,690.08
harmanca,173-3A,.hp2b60.,6/26/2019,2,"1,141.26"
harmanca,160-4D,.hp2b60.,6/26/2019,2,"1,068.00"
harmanca,173-3C,.hp2b60.,6/30/2023,2,"1,831.00"
harmanca,181-1A,ut000382,6/26/2019,2,"1,054.22"
harmanca,173-1A,ut000385,6/26/2019,0,"2,228.00"
120casa,116-01,ut000386,,1,708.48
120casa,116-02,ut000386,,1,946.05
120casa,116-03,ut000387,6/26/2019,2,"1,007.53"
120casa,116-04,ut000387,6/26/2019,2,"1,003.18"
120casa,116-05,ut000388,6/26/2019,2,"1,732.00"
120casa,116-06,ut000387,6/26/2019,2,"1,831.00"
120casa,116-07,ut000387,6/26/2019,2,894.94
120casa,116-08,ut000387,6/26/2019,2,551.17
120casa,116-11,ut000387,6/26/2019,2,738.29
120casa,116-12,ut000387,6/26/2019,2,"1,104.37"
120casa,116-12A,ut000387,6/26/2019,2,377.00
120casa,116-14,ut000387,6/26/2019,2,855.21
120casa,116-15,ut000387,6/26/2019,2,683.04
120casa,120-01,ut000386,6/26/2019,1,943.62
120casa,120-02,ut000386,6/26/2019,1,780.46
120casa,120-03,ut000387,6/26/2019,2,819.17
120casa,120-05,ut000387,6/26/2019,2,945.30
120casa,120-06,ut000387,6/26/2019,2,911.25
120casa,120-08,ut000387,6/26/2019,2,825.94
120casa,120-09,ut000387,6/26/2019,2,844.12
120casa,120-10,ut000387,6/26/2019,2,950.00
120casa,120-11,ut000387,6/26/2019,2,981.14
120casa,120-15,ut000387,6/26/2019,2,811.65
120casa,120-16,ut000387,6/26/2019,2,656.78
120casa,116-09,ut000387,6/26/2019,2,"1,287.23"
knick1,6B,ks2b60,,2,"1,472.18"
schaeff,5C,2b60,,2,"2,725.00"
menn,1F,mu0b60,,0,873.01
plazanc2,2A,plaza01,,1,757.00
moffat,3I,mg1balp,,1,971.00
plazanc2,3L,plaza01,,1,757.00
gtsgrd2,5K,gtsg1b,,1,961.00
rbha,135-1A,3bdrms,,3,"1,273.37"
120casa,120-07,ut000387,12/7/2024,2,897.48
111lind,111-4C,2bed50%,,2,539.77
troutev2,5P,trev1bed,,1,"1,005.00"
gtsgrd2,1E,gtsg1b,,1,961.00
renest,6I,2b60,,2,997.31
heights2,5E,rhii2b50,,2,873.13
cfbn2,3K,cfbc1b,,1,"2,005.00"
gtsplaza,4L,gtspla1b,,1,814.00
wbnrp,32-2B,2bdmkt,12/30/2024,2,"1,196.34"
wb203k,268-1A,1bds,,1,"1,376.61"
wb203k,306-2A,1bds,4/25/2025,1,"1,057.27"
knickcom,2C,kc1b30pb,,1,"2,725.00"
moffat,2M,mg0balp,,0,971.00
menn,1C,mu1b30pb,,1,"2,450.00"
120casa,120-04,ut000387,11/14/2025,2,"1,039.02"
gtsplaza,1E,gtspla1b,,1,814.00
420stock,2I,4202b60,,2,933.04
plazanc2,4E,plaza01,,1,757.00
cfbn2,5J,cfbc1b,,1,"2,005.00"
cfbn2,3C,cfbc1b,,1,"2,005.00"
plazanc2,1D,plaza0b,,0,757.00
plazanc2,7G,plaza01,,1,757.00
gtsgrd2,4G,gtsg1b,,1,961.00
plazanc2,7M,plaza01,,1,757.00
gdwnpl2,6L,gdwn1b,,1,"2,004.00"
moffat,2H,mg1balp,,1,971.00
gtsplaza,6D,gtspla1b,,1,814.00
plazanc2,1C,plaza0b,,0,757.00
cfbn2,2D,cfbc1b,,1,"2,005.00"
gtsplaza,2F,gtspla1b,,1,814.00
rbha,434-3A,2bedmkt,,2,714.95
heights1,2J,rhi1b60p,,1,"2,430.00"
csk,2D,1brcsk,,1,"1,368.00"
moffat,3G,mg1balp,,1,971.00
gtsgrd2,3K,gtsg1b,,1,961.00
gtsgrd2,3D,gtsg1b,,1,961.00
gtsgrd2,2F,gtsg1b,,1,961.00
gtsgrd2,2C,gtsg1b,,1,961.00
troutev2,5H,trev1bed,,1,"1,005.00"
rbha,135-3A,2bd,5/1/2025,2,902.20
rbha,245-2B,2beddup,,2,756.43
gdwnpl2,2L,gdwn1b,,1,"2,004.00"
gdwnpl2,4B,gdwn1b,,1,"2,004.00"
230moffa,230-3L,1bed60%,,1,"1,431.68"
rbha,128-2B,1bds,,1,0.00
rheing,533-4A,rg2b60,,2,"1,046.60"
gtsgrd2,3G,gtsg1b,,1,961.00
troutev2,1C,trev1bed,,1,"1,005.00"
moffat,2L,mg1balp,,1,971.00
gtsgrd2,2H,gtsg1b,,1,961.00
moffat,3M,mg0balp,,0,971.00
gtsgrd2,5G,gtsg1b,,1,961.00
gdwnpl2,5A,gdwn0b,4/15/2026,0,"1,784.00"
plazanc2,6J,plaza0b,,0,757.00
plazanc2,8F,plaza0b,,0,757.00
plazanc2,3C,plaza0b,,0,757.00
plazanc2,5J,plaza0b,,0,757.00
gdwnpl2,2P,gdwn1b,,1,"2,004.00"
troutev2,2F,trev1bed,,1,"1,005.00"
troutev2,6J,trev1bed,,1,"1,005.00"
csk,3A,0brcsk,,0,"1,329.00"
moffat,2K,mg1balp,,1,971.00
gdwnpl2,4Q,gdwn1b,,1,"2,004.00"
troutev2,2A,trev1bed,,1,"1,005.00"
moffat,2E,mg1balp,,1,971.00
cfbn2,4L,cfbc1b,,1,"2,005.00"
gdwnpl2,4F,gdwn1b,,1,"2,004.00"
troutev2,3L,trev1bed,,1,"1,005.00"
plazanc2,6I,plaza01,,1,757.00
moffat,4E,mg1b,,1,971.00
gdwnpl2,3K,gdwn1b,,1,"2,004.00"
plazanc2,8G,plaza01,,1,757.00
plazanc2,3F,plaza01,,1,757.00
plazanc2,4G,plaza01,,1,757.00
plazanc2,5E,plaza01,,1,757.00
gtsgrd2,6H,gtsg1b,,1,961.00
troutev2,3A,trev1bed,,1,"1,005.00"
troutev2,5L,trev1bed,,1,"1,005.00"
plazanc2,4J,plaza0b,,0,757.00
plazanc2,4C,plaza0b,,0,757.00
gtsgrd2,6F,gtsg1b,,1,961.00
knickcom,5D,kc2b50,,2,835.00
gtsplaza,3E,gtspla1b,,1,814.00
gtsplaza,2S,gtspla1b,,1,814.00
gtsplaza,3D,gtspla1b,,1,814.00
troutev2,4P,trev1bed,,1,"1,005.00"
troutev2,2H,trev1bed,,1,"1,005.00"
troutev2,5A,trev1bed,,1,"1,005.00"
troutev2,3B,trev1bed,,1,"1,005.00"
troutev2,4G,trev1bed,,1,"1,005.00"
420stock,4C,4202b60,,2,"1,001.81"
gtsplaza,1F,gtspla1b,,1,814.00
420stock,4H,4202b60,,2,870.18
moffat,5I,mg1b,,1,971.00
moffat,6L,mg1b,,1,971.00
moffat,1F,mg1b,,1,971.00
gtsgrd2,4C,gtsg1b,,1,961.00
atleast,905,N1b50,8/20/2021,1,0.00
atleast,604,N3b60MIH,,3,0.00
atleast,107,N1b50,8/20/2021,1,848.00
atleast,303,N1b30MIH,8/20/2021,1,0.00
atleast,907,N1b60,,1,"1,121.40"
atleast,301,N2b30MIH,,2,584.85
atleast,704,N3b50,,3,0.00
atleast,306,N0b60,8/20/2021,0,845.00
atleast,501,N2b30MIH,8/20/2021,2,0.00
atleast,804,N3b60MIH,,3,0.00
atleast,902,N2b50,8/20/2021,2,0.00
atleast,304,N3b40MIH,8/20/2021,3,0.00
atleast,407,N1b60,8/20/2021,1,"1,121.40"
atleast,408,N0b50,8/20/2021,0,0.00
atleast,502,N2b50,,2,0.00
atleast,705,N1b60,8/20/2021,1,"1,121.40"
atleast,707,N1b60,,1,"1,121.40"
atleast,801,N2b60,,2,0.00
moffat,2C,mg1balp,,1,971.00
atleast,605,N1b60,8/20/2021,1,"1,121.40"
atleast,807,N1b60,8/20/2021,1,"1,121.40"
plazanc2,6H,plaza01,,1,757.00
plazanc2,7L,plaza01,,1,757.00
atleast,805,N1b30FH,,1,0.00
atleast,908,N0b50,8/20/2021,0,667.00
atleast,608,N0b40,8/20/2021,0,0.00
troutev2,1G,trev1bed,,1,"1,005.00"
wb203k,669-2A,2bd,10/31/2025,2,"1,867.27"
wbtpt,869-1B,1bedhli,,1,970.00
heights1,2A,rhi2b60p,,2,"2,725.00"
woodlawn,104,WD-104,,1,0.00
woodlawn,113,WD-113,,0,0.00
woodlawn,106,WD-106,,0,0.00
atleast,903,N1b40MIH,,1,712.46
gtsplaza,2N,gtspla1b,,1,814.00
gtsplaza,6F,gtspla1b,,1,814.00
gtsgrd2,3C,gtsg1b,,1,961.00
gtsgrd2,5H,gtsg1b,,1,961.00
atleast,702,N2b30PBV,,2,"2,725.00"
atleast,601,N2b40,,2,0.00
atleast,204,N3b30MIH,,3,0.00
atleast,403,N1b30MIH,,1,0.00
gtsgrd2,4H,gtsg1b,,1,961.00
gtsgrd2,5I,gtsg1b,,1,961.00
troutev2,1E,trev1bed,,1,"1,005.00"
woodlawn,211,WD-211,,0,0.00
woodlawn,212,WD-212,,0,0.00
atleast,803,N1b60,,1,"1,121.40"
atleast,506,N0b60MIH,,0,0.00
atleast,203,N1b40MIH,,1,0.00
atleast,706,N0b60MIH,,0,935.55
atleast,906,N0b60MIH,12/1/2024,0,0.00
atleast,507,N1b60,,1,"1,121.40"
atleast,802,N2b30PBV,,2,"2,725.00"
atleast,307,N1b60,,1,"1,121.40"
plazanc2,2K,plaza01,,1,757.00
sun203k,3B,sun2b,9/25/2025,2,"2,000.00"
woodlawn,115,WD-115,,0,0.00
woodlawn,109,WD-109,,0,0.00
plazanc2,8C,plaza0b,,0,757.00
120casa,120-14,ut000387,,2,814.71
plazanc2,2L,plaza01,,1,757.00
wb203k,1126-3A,1bds,,1,"1,205.05"
atleast,106,N0b60MIH,,0,845.00
plazanc2,5C,plaza0b,,0,757.00
atleast,603,N1b60,,1,"1,121.40"
atleast,405,N1b60,,1,"1,121.40"
woodlawn,102,WD-102,,0,0.00
sun203k,1B,sun2b,,0,"1,689.45"
sun203k,1A,sun2b,,2,"1,609.00"
sun203k,2A,sun2b,,2,"1,689.45"
atleast,108,N0b60,11/20/2025,0,845.00
atleast,703,N1b60,,1,"1,121.40"
atleast,308,N0b30PBV,,0,"2,360.00"
atleast,302,N2b60,,2,0.00
woodlawn,217,WD-217,,0,0.00
plazanc2,7H,plaza01,,1,757.00
atleast,105,N1b60,,1,"1,121.40"
atleast,201,N2b60,,2,0.00
gtsplaza,6E,gtspla1b,,1,814.00
gtsplaza,6R,gtspla1b,,1,814.00
atleast,305,N1b30FH,,1,0.00
atleast,401,N2b40MIH,,2,0.00
gtsplaza,1A,gtspla1b,,1,814.00
atleast,708,N0b60,,0,0.00
atleast,503,N1b40MIH,,1,0.00
plazanc2,3H,plaza01,,1,757.00
woodlawn,401,WD-401,,0,0.00
gdwnpl2,4N,gdwn1b,,1,"2,004.00"
gdwnpl2,3D,gdwn1b,,1,"2,004.00"
gtsplaza,3J,gtspla1b,,1,814.00
atleast,505,N1b30PBV,,1,"2,430.00"
woodlawn,218,WD-218,,0,0.00
woodlawn,305,WD-305,,1,0.00
woodlawn,120,WD-120,6/17/2026,1,0.00
woodlawn,205,WD-205,,1,0.00
woodlawn,301,WD-301,,0,0.00
woodlawn,307,WD-307,,0,0.00
woodlawn,221,WD-221,,0,0.00
woodlawn,315,WD-315,,0,0.00
woodlawn,223,WD-223,,1,0.00
woodlawn,407,WD-407,,1,0.00
woodlawn,309,WD-309,,0,0.00
woodlawn,219,WD-219,,0,0.00
woodlawn,319,WD-319,,0,0.00
woodlawn,121,WD-121,,1,0.00
atleast,607,N1b30PBV,8/8/2025,1,"2,430.00"
atleast,404,N3b60MIH,,3,"1,484.00"
woodlawn,222,WD-222,,1,0.00
atleast,508,N0b30FH,,0,0.00
woodlawn,206,WD-206,,1,0.00
woodlawn,322,WD-322,,1,"1,801.00"
woodlawn,116,WD-116,10/8/2024,0,"1,760.00"
atleast,904,N3b50,,3,0.00
woodlawn,411,WD-411,,1,0.00
atleast,402,N2b30PBV,,2,0.00
woodlawn,213,WD-213,,0,0.00
woodlawn,306,WD-306,,1,0.00
atleast,901,N2b60MIH,,2,0.00
woodlawn,207,WD-207,,0,0.00
woodlawn,323,WD-323,,1,0.00
plazanc2,6B,plaza01,,1,757.00
atleast,602,N2b60,,2,0.00
woodlawn,406,WD-406,,1,0.00
woodlawn,103,WD-103,,0,0.00
gtsgrd2,3B,gtsg1b,,1,961.00
woodlawn,320,WD-320,,0,0.00
woodlawn,409,WD-409,11/1/2024,1,0.00
woodlawn,201,WD-201,,0,0.00
woodlawn,403,WD-403,,0,0.00
woodlawn,108,WD-108,7/10/2024,0,"1,808.40"
woodlawn,208,WD-208,,0,0.00
woodlawn,413,WD-413,,1,0.00
woodlawn,210,WD-210,,0,0.00
atleast,103,N0b60MIH,2/28/2026,0,0.00
atleast,806,N0b60MIH,,0,0.00
woodlawn,410,WD-410,,1,0.00
woodlawn,112,WD-112,,0,0.00
woodlawn,214,WD-214,,0,0.00
woodlawn,311,WD-311,,0,0.00
woodlawn,313,WD-313,,0,0.00
woodlawn,204,WD-204,,0,0.00
woodlawn,405,WD-405,,1,0.00
woodlawn,408,WD-408,,1,0.00
plazanc2,8M,plaza0b,,0,757.00
gtsgrd2,5B,gtsg1b,,1,961.00
atleast,606,N0b60MIH,,0,0.00
woodlawn,110,WD-110,,0,0.00
woodlawn,107,WD-107,5/29/2025,0,0.00
atleast,406,N0b60,,0,0.00
troutev2,3G,trev1bed,,1,"1,005.00"
troutev2,4E,trev1bed,,1,"1,005.00"
himrodtc,6B,hs2b50,,2,"1,037.00"
woodlawn,321,WD-321,5/28/2025,0,0.00
troutev2,2P,trev1bed,,1,"1,005.00"
woodlawn,118,WD-118,,0,0.00
atleast,202,Nsuper,,2,"1,732.00"
troutev2,5B,trev1bed,,1,"1,005.00"
woodlawn,412,WD-412,4/1/2024,2,0.00
woodlawn,220,WD-220,,0,0.00
251harma,3R,251h1b80,11/19/2024,1,788.52
857hart,2B,857h2b60,11/14/2024,2,"1,280.30"
857hart,2A,857h2b60,11/12/2024,2,"1,085.00"
857hart,3A,857h2b60,12/15/2024,2,"1,085.00"
plazanc2,7B,plaza01,,1,757.00
230moffa,230-1R,1bed60%,,1,550.98
plazanc2,5K,plaza01,,1,757.00
woodlawn,101,WD-101,6/23/2025,0,0.00
gtsplaza,4K,gtspla1b,,1,814.00
gtsplaza,3C,gtspla1b,,1,814.00
woodlawn,404,WD-404,,0,"1,760.00"
troutev2,5M,trev1bed,,1,"1,005.00"
cfbn2,2L,cfbc1b,,1,"2,005.00"
woodlawn,304,WD-304,,0,0.00
woodlawn,216,WD-216,,0,0.00
woodlawn,215,WD-215,,0,0.00
woodlawn,312,WD-312,,0,0.00
woodlawn,202,WD-202,,0,0.00
woodlawn,119,WD-119,5/16/2025,0,0.00
woodlawn,316,WD-316,,0,0.00
woodlawn,209,WD-209,,0,0.00
woodlawn,111,WD-111,6/15/2023,0,0.00
plazanc2,5F,plaza01,,1,757.00
plazanc2,8I,plaza01,,1,757.00
csk,4J,1brcsk,,1,"1,368.00"
woodlawn,114,WD-114,,0,0.00
woodlawn,308,WD-308,7/8/2024,0,0.00
cfbn2,5G,cfbc1b,,1,"2,005.00"
troutev2,2B,trev1bed,,1,"1,005.00"
gtsplaza,4R,gtspla1b,,1,814.00
troutev2,6F,trev1bed,,1,"1,005.00"
cfbn2,3E,cfbc1b,,1,"2,005.00"
troutev2,2K,trev1bed,,1,"1,005.00"
troutev2,2L,trev1bed,,1,"1,005.00"
troutev2,3C,trev1bed,,1,"1,005.00"
woodlawn,317,WD-317,5/9/2025,0,0.00
woodlawn,117,WD-117,,0,"1,760.00"
cfbn2,4K,cfbc1b,,1,"2,005.00"
111lind,111-4D,2b60,,2,"3,166.00"
csk,1D,1brcsk,,1,"1,368.00"
gtsgrd2,6E,gtsg1b,,1,961.00
gtsgrd2,2J,gtsg1b,,1,961.00
120casa,120-12,ut000387,,2,950.00
120casa,116-10,ut000387,2/14/2025,2,"1,100.45"
120casa,116-16,ut000387,3/7/2024,2,"1,248.98"
120casa,120-12A,ut000387,,2,354.05
104casa,110-3E,.104g3b.,,3,"1,533.00"
93casa,1A,2bedmkt,,2,"1,831.00"
93casa,4C,1bds,,1,885.40
93casa,4D,1bds,,1,790.76
75casa,6,.75l2b.,,2,771.55
75casa,1,.75l2b.,,2,394.00
75casa,2,.75l1b.,,1,689.55
woodlawn,302,WD-302,,0,"1,760.00"
renest,B1,supers,,2,"1,732.00"
woodlawn,318,WD-318,,0,0.00
cfbn2,4J,cfbc1b,,1,"2,005.00"
knickcom,5E,kc2b60,,2,"1,045.12"
esper1,24-3F,esp2b,,2,"1,219.11"
heights2,4J,rhii1b60,,1,"1,011.65"
schaeff,4B,1bed60%,,1,"2,430.00"
knick1,5D-K,ks2b60,,2,"1,096.82"
renest,4E,re1b50,,1,600.89
noll1,5C-N,no2b60,,2,"1,130.20"
heights2,3G,h22bd50,,2,927.96
esper1,24-2F,esp2b,,2,"1,297.08"
noll1,5H-N,no1b50,,1,895.84
gtsgrd2,6A,gtsg1b,,1,961.00
gtsgrd2,6B,gtsg1b,,1,961.00
gtsplaza,5B,gtspla1b,,1,814.00
woodlawn,310,WD-310,5/19/2025,0,"1,760.00"
noll1,1L-N,no1b30,,1,418.84
93casa,4A,2bedmkt,,2,"1,717.82"
sun203k,2B,sun2b,,2,"2,167.00"
troutev2,5F,trev1bed,,1,"1,005.00"
gtsplaza,3N,gtspla1b,,1,814.00
troutev2,4H,trev1bed,,1,"1,005.00"
woodlawn,314,WD-314,,0,0.00
jeffspi,3A,jspi3b60,,3,"1,350.79"
stamm,26-2B,st1b50,,1,780.99
rheing,555-5E,rg2b60,,2,"1,038.87"
harmanca,160-2B,ut000382,,2,"1,831.00"
104casa,110-3B,.104g2b.,,2,897.75
wb203k,187-1A,1bds,,1,"1,038.58"
troutev2,1B,trev1bed,,1,"1,005.00"
knick1,3H-K,ks2b60,,2,"1,079.38"
rheing,555-4A,rg1b50,,1,744.99
rheing,555-2F,rg2b50HI,,2,807.79
wbtpt,1274-3B,2bedmkt,,2,"1,488.13"
gtsplaza,3A,gtspla1b,,1,814.00
schaeff,5A,2b60,,2,"2,725.00"
sumner,4B,SH1B50,,1,"3,186.00"
sumner,5P,SH1B50,,1,"3,186.00"
sumner,9U,SH1B50,,1,"3,186.00"
sumner,2L,SH1B50,,1,"3,186.00"
sumner,7B,SH1B50,3/11/2026,1,"3,186.00"
heights1,2B,rhi2b60,,2,"1,054.90"
melrose,6G,ms2b30,,2,471.10
heights1,2C,rhi1b60p,,1,"2,430.00"
sumner,6B,SH1B50,,1,"3,186.00"
esper1,161-3B,esp1b60,,1,"1,031.80"
sumner,3R,SH0B50,7/8/2026,0,"3,101.00"
sumner,8A,SH1B50,,1,"3,186.00"
hillsid,9J,HL0B50H,,0,"2,759.90"
hillsid,9H,HL0B50H,,0,"2,759.90"
harmanca,160-3D,.hp2b60.,,2,891.27
grovegar,304G-1L,gg1b60,,1,973.36
sumner,2C,SH0B50,,0,"3,101.00"
sumner,9G,SH1B50,,1,"3,186.00"
gtsgrd2,3H,gtsg1b,,1,961.00
sumner,4Z,SH1B50,,1,"3,186.00"
schaeff,5F,1bed60%,,1,998.97
sumner,2F,SH0B50,,0,"3,101.00"
sumner,10P,SH1B50,,1,"3,186.00"
grovegar,304G-1R,gg1b60,,1,"1,317.34"
sumner,6Z,SH1B50,,1,"3,186.00"
sumner,5Z,SH1B50,,1,"3,186.00"
sumner,2H,SH0B50,,0,"3,101.00"
sumner,7Z,SH1B50,,1,"3,186.00"
heights1,3D,rhi3b60,,3,"1,225.15"
sumner,2N,SH0B50,,0,"3,101.00"
sumner,7L,SH1B50,,1,"3,186.00"
sumner,9W,SH0B50H,,0,"3,101.00"
heights1,6J,rhi1b60,,1,984.24
sumner,9Q,SH0B50H,,0,"3,101.00"
hillsid,6D,HL0B50H,,0,"2,759.90"
sumner,2P,SH0B50,,0,"3,101.00"
csk,1A,1brcsk,,1,"1,368.00"
csk,1K,1brcsk,,1,"1,368.00"
wbnrp,149-1B,3brltc,,3,"1,270.92"
heights1,5H,rhi2b60,,2,"1,170.35"
hillsid,9Q,HL1B50H,,1,"2,821.00"
hillsid,6C,HL0B50H,,0,"2,759.90"
sumner,9F,SH0B50H,,0,"3,101.00"
sumner,2M,SH1B50H,,1,"3,186.00"
hillsid,3W,HL1B50,,1,"2,821.00"
hillsid,3T,HL1B50,,1,"2,821.00"
sumner,2B,SH1B50H,8/14/2025,1,"3,186.00"
sumner,9P,SH1B50N,,1,"3,186.00"
sumner,4M,SH1B50H,,1,"3,186.00"
hillsid,8W,HL1B50H,,1,"2,821.00"
hillsid,9C,HL0B50H,,0,"2,759.90"
sumner,7N,SH1B50N,,1,"3,186.00"
schaeff,5D,2b60,,2,831.81
heights2,2I,rhii1bpb,,1,"2,430.00"
hillsid,9B,HL0B50H,,0,"2,759.90"
hillsid,8T,HL1B50H,,1,"2,821.00"
hillsid,6B,HL0B50H,,0,"2,759.90"
hillsid,6A,HL1B50H,3/16/2026,0,"2,821.00"
heights2,2C,rhii3bpb,,3,"3,400.00"
hillsid,4R,HL1B50,,1,"2,821.00"
hillsid,4T,HL1B50,,1,"2,821.00"
hillsid,7R,HL1B50H,,1,"2,821.00"
sumner,6P,SH1B50H,,1,"3,186.00"
hillsid,3Q,HL1B50,,1,"2,821.00"
hillsid,6T,HL1B50,,1,"2,821.00"
cfbn2,2J,cfbc1b,,1,"2,005.00"
esper1,161-3A,esp1b60,,1,"1,049.68"
schaeff,1A,1bed60%,,1,961.00
wb203k,97-3A,1bd,,1,"1,112.95"
hillsid,8B,HL0B50H,,0,"2,759.90"
hillsid,8U,HL1B50H,,1,"2,821.00"
sumner,5N,SH1B50H,,1,"3,186.00"
sumner,5M,SH1B50H,,1,"3,186.00"
hillsid,5C,HL0B50H,,0,"2,759.90"
sumner,6H,SH0B50H,4/14/2026,0,"3,101.00"
hillsid,6S,HL1B50N,,1,"2,821.00"
hillsid,4W,HL1B50N,,1,"2,821.00"
hillsid,7T,HL1B50N,,1,"2,821.00"
sumner,8Z,SH1B50H,,1,"3,186.00"
hillsid,3R,HL1B50,,1,"2,821.00"
wb203k,184-2B,1bds,,1,"1,423.27"
hillsid,5A,HL0B50H,,0,"2,759.90"
sumner,2S,SH0B50,,0,"3,101.00"
hillsid,2B,HL0B50H,,0,"2,759.90"
hillsid,9U,HL1B50N,,1,"2,821.00"
hillsid,7S,HL1B50N,,1,"2,821.00"
sumner,2G,SH0B50H,,0,"3,101.00"
wb203k,306-1A,1bds,,1,948.16
hillsid,9P,HL0B50,9/2/2025,0,"2,759.90"
hillsid,9O,HL0B50,,0,"2,759.90"
hillsid,7W,HL1B50,,1,"2,821.00"
hillsid,5S,HL1B50,,1,"2,821.00"
hillsid,5R,HL1B50H,,1,"2,821.00"
hillsid,7B,HL0B50,,0,"2,759.90"
hillsid,3S,HL1B50,,1,"2,821.00"
hillsid,2R,HL1B50,,1,"2,821.00"
hillsid,6R,HL1B50,,1,"2,821.00"
hillsid,2Q,HL1B50N,,1,"2,821.00"
hillsid,4Q,HL1B50N,,1,"2,821.00"
hillsid,5W,HL1B50N,,1,"2,821.00"
hillsid,5U,HL1B50N,,1,"2,821.00"
sumner,5E,SH0B50H,,0,"3,101.00"
hillsid,4S,HL1B50N,,1,"2,821.00"
hillsid,8R,HL1B50N,,1,"2,821.00"
hillsid,3F,HL0B50H,5/20/2024,0,"2,759.90"
hillsid,9R,HL1B50N,,1,"2,821.00"
hillsid,9K,HL0B50H,,0,"2,759.90"
hillsid,7U,HL1B50N,,1,"2,821.00"
renest,5B,re1b50,,1,590.10
heights2,2J,rhii1b60,,1,917.00
gtsgrd2,3I,gtsg1b,,1,961.00
sumner,4P,SH1B50H,,1,"3,186.00"
hillsid,9A,HL0B50H,,0,"2,759.90"
hillsid,8A,HL0B50H,,0,"2,759.90"
hillsid,7C,HL0B50,2/9/2026,0,"2,759.90"
hillsid,5B,HL0B50H,,0,"2,759.90"
hillsid,6Q,HL1B50H,,1,"2,821.00"
sumner,7P,SH1B50H,,1,"3,186.00"
sumner,8E,SH0B50H,,0,"3,101.00"
